Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,only_peaks,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.375,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,NB,True,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.25,0.2,0.3333333333333333,0.25,0.13333333333333333,-0.41176470588235303,-0.4666666666666667,0.26666666666666666,LR,True,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,True,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.625,0.25,0.2581988897471611,0.625,RF,True,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.25,0.3333333333333333,0.75,0.0,0.0,0.5,NB,True,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,1.0,0.25,0.4,0.9375,0.25,0.3779644730092272,0.625,LR,True,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.5,kNN,True,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,RF,True,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,NB,True,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.25,0.3333333333333333,0.375,0.0,0.0,0.5,LR,True,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.53125,0.25,0.2581988897471611,0.625,kNN,True,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.35,-0.15384615384615397,-0.15811388300841897,0.425,RF,True,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.25,0.25,0.25,0.15,-0.34999999999999987,-0.35,0.325,NB,True,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.25,0.25,0.25,0.25,-0.34999999999999987,-0.35,0.325,LR,True,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.44999999999999996,-0.15384615384615397,-0.15811388300841897,0.425,kNN,True,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.0,0.0,0.0,0.6,-0.42105263157894735,-0.47809144373375745,0.3,RF,True,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.0,0.0,0.0,0.3,-0.21621621621621623,-0.31622776601683794,0.4,NB,True,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.0,0.0,0.0,0.3,-0.42105263157894735,-0.47809144373375745,0.3,LR,True,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.0,0.0,0.0,0.24999999999999997,-0.42105263157894735,-0.47809144373375745,0.3,kNN,True,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.5,0.3333333333333333,0.4,0.26666666666666666,0.1428571428571429,0.14907119849998599,0.5666666666666667,RF,True,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.0,0.0,0.0,0.3333333333333333,-0.4285714285714286,-0.4472135954999579,0.3,NB,True,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.0,0.0,0.0,0.3333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,LR,True,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,kNN,True,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.875,0.8,1.0,0.888888888888889,1.0,0.75,0.7745966692414834,0.875,RF,True,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.5,0.5,0.3125,0.0,0.0,0.5,NB,True,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.0,0.0,0.0,0.1875,-0.25,-0.3779644730092272,0.375,LR,True,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.5625,0.25,0.2581988897471611,0.625,kNN,True,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.4375,-0.25,-0.2581988897471611,0.375,RF,True,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.6,0.75,0.6666666666666665,0.5625,0.25,0.2581988897471611,0.625,NB,True,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.4,0.5,0.4444444444444445,0.1875,-0.25,-0.2581988897471611,0.375,LR,True,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.25,0.3333333333333333,0.5625,0.0,0.0,0.5,kNN,True,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5555555555555556,0.5,0.5,0.5,0.55,0.10000000000000009,0.1,0.55,RF,False,1,lung,RES vs NONRES,RES,cnv,dup,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.75,0.3414634146341463,0.35,0.675,NB,False,1,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5555555555555556,0.5,0.75,0.6,0.5499999999999999,0.1428571428571429,0.15811388300841897,0.575,LR,False,1,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5555555555555556,0.5,0.5,0.5,0.475,0.10000000000000009,0.1,0.55,kNN,False,1,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.35,-0.04651162790697683,-0.05976143046671968,0.475,RF,False,2,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5555555555555556,0.5,0.75,0.6,0.35000000000000003,0.1428571428571429,0.15811388300841897,0.575,NB,False,2,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.45,-0.04651162790697683,-0.05976143046671968,0.475,LR,False,2,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.3333333333333333,0.5,0.4,0.32499999999999996,-0.2857142857142856,-0.31622776601683794,0.35,kNN,False,2,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,RF,False,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.125,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,-0.5555555555555556,-0.7453559924999299,0.16666666666666666,NB,False,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.25,0.2,0.3333333333333333,0.25,0.19999999999999998,-0.41176470588235303,-0.4666666666666667,0.26666666666666666,LR,False,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.19999999999999998,-0.25,-0.2581988897471611,0.3666666666666667,kNN,False,3,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,1.0,0.25,0.4,0.6875,0.25,0.3779644730092272,0.625,RF,False,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,1.0,0.25,0.4,0.625,0.25,0.3779644730092272,0.625,NB,False,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.0,0.0,0.0,0.875,0.0,0.0,0.5,LR,False,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,1.0,0.25,0.4,1.0,0.25,0.3779644730092272,0.625,kNN,False,4,lung,RES vs NONRES,RES,cnv,dup,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,RF,False,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.4375,-0.25,-0.2581988897471611,0.375,NB,False,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.25,-0.2581988897471611,0.375,LR,False,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.75,0.75,0.75,0.75,0.84375,0.5,0.5,0.75,kNN,False,5,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.25,0.25,0.25,0.39999999999999997,-0.34999999999999987,-0.35,0.325,RF,False,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.2222222222222222,0.2,0.25,0.22222222222222224,0.1,-0.5365853658536586,-0.55,0.225,NB,False,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.5,-0.09756097560975618,-0.1,0.45,LR,False,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.42499999999999993,-0.15384615384615397,-0.15811388300841897,0.425,kNN,False,6,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.0,0.0,0.0,0.5,-0.21621621621621623,-0.31622776601683794,0.4,RF,False,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.0,0.0,0.0,0.35,-0.21621621621621623,-0.31622776601683794,0.4,NB,False,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.3333333333333333,0.0,0.0,0.0,0.3,-0.42105263157894735,-0.47809144373375745,0.3,LR,False,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.0,0.0,0.0,0.3,-0.21621621621621623,-0.31622776601683794,0.4,kNN,False,7,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.5,0.3333333333333333,0.4,0.3333333333333333,0.1428571428571429,0.14907119849998599,0.5666666666666667,RF,False,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.0,0.0,0.0,0.5333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,NB,False,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.0,0.0,0.0,0.5333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,LR,False,8,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.5,0.3333333333333333,0.4,0.7,0.1428571428571429,0.14907119849998599,0.5666666666666667,kNN,False,8,lung,RES vs NONRES,RES,cnv,dup,supervised
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,RF,False,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.8125,0.25,0.2581988897471611,0.625,NB,False,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.25,0.3333333333333333,0.5,0.0,0.0,0.5,LR,False,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.875,1.0,0.75,0.8571428571428571,0.9375,0.75,0.7745966692414834,0.875,kNN,False,9,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.4,0.5,0.4444444444444445,0.375,-0.25,-0.2581988897471611,0.375,RF,False,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.375,0.42857142857142855,0.75,0.5454545454545454,0.375,-0.25,-0.3779644730092272,0.375,NB,False,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.75,0.6,0.1875,0.0,0.0,0.5,LR,False,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.5,0.25,0.3333333333333333,0.375,0.0,0.0,0.5,kNN,False,10,lung,RES vs NONRES,RES,cnv,dup,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.39999999999999997,-0.15384615384615397,-0.15811388300841897,0.425,RF,True,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.5,0.5,0.75,0.10000000000000009,0.1,0.55,NB,True,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.5,0.5,0.5,0.10000000000000009,0.1,0.55,LR,True,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.5,0.5,0.5,0.10000000000000009,0.1,0.55,kNN,True,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.75,0.6,0.55,0.1428571428571429,0.15811388300841897,0.575,RF,True,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.39999999999999997,-0.09756097560975618,-0.1,0.45,NB,True,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,1.0,0.6666666666666666,0.19999999999999996,0.18181818181818188,0.31622776601683794,0.6,LR,True,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.375,0.75,0.5,0.25,-0.22727272727272707,-0.3952847075210474,0.375,kNN,True,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.4666666666666666,0.25,0.2581988897471611,0.6333333333333333,RF,True,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,1.0,0.6666666666666666,0.8,0.7333333333333333,0.7142857142857143,0.7453559924999299,0.8333333333333333,NB,True,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7333333333333333,0.25,0.2581988897471611,0.6333333333333333,LR,True,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6333333333333333,0.4666666666666667,0.4666666666666667,0.7333333333333334,kNN,True,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.25,0.3333333333333333,0.5625,0.0,0.0,0.5,RF,True,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.0,0.0,0.0,0.5625,-0.25,-0.3779644730092272,0.375,NB,True,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.25,0.3333333333333333,0.3125,0.0,0.0,0.5,LR,True,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.46875,-0.25,-0.2581988897471611,0.375,kNN,True,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,0.8,1.0,0.888888888888889,0.9375,0.75,0.7745966692414834,0.875,RF,True,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,1.0,0.5,0.6666666666666666,0.8125,0.5,0.5773502691896258,0.75,NB,True,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,LR,True,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,0.8,1.0,0.888888888888889,0.9375,0.75,0.7745966692414834,0.875,kNN,True,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.675,0.3414634146341463,0.35,0.675,RF,True,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.25,0.25,0.25,0.525,-0.34999999999999987,-0.35,0.325,NB,True,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.5,-0.09756097560975618,-0.1,0.45,LR,True,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.25,0.25,0.25,0.45,-0.34999999999999987,-0.35,0.325,kNN,True,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.4,-0.09756097560975618,-0.1,0.45,RF,True,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.0,0.0,0.0,0.25,-0.42105263157894735,-0.47809144373375745,0.3,NB,True,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.0,0.0,0.0,0.09999999999999998,-0.42105263157894735,-0.47809144373375745,0.3,LR,True,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.0,0.0,0.0,0.44999999999999996,-0.42105263157894735,-0.47809144373375745,0.3,kNN,True,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.3333333333333333,0.1428571428571429,0.14907119849998599,0.5666666666666667,RF,True,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.6,0.1428571428571429,0.14907119849998599,0.5666666666666667,NB,True,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.26666666666666666,-0.25,-0.2581988897471611,0.3666666666666667,LR,True,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.43333333333333335,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,kNN,True,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,1.0,0.75,0.8571428571428571,0.75,0.75,0.7745966692414834,0.875,RF,True,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,NB,True,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.75,0.6,0.625,0.0,0.0,0.5,LR,True,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.5,0.5,0.625,0.0,0.0,0.5,kNN,True,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,RF,True,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,1.0,0.25,0.4,1.0,0.25,0.3779644730092272,0.625,NB,True,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,1.0,0.25,0.4,0.8125,0.25,0.3779644730092272,0.625,LR,True,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.25,0.3333333333333333,0.71875,0.0,0.0,0.5,kNN,True,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.39999999999999997,-0.15384615384615397,-0.15811388300841897,0.425,RF,False,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7000000000000001,0.3076923076923076,0.31622776601683794,0.65,NB,False,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.5,0.5,0.45,0.10000000000000009,0.1,0.55,LR,False,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6000000000000001,0.3076923076923076,0.31622776601683794,0.65,kNN,False,1,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.75,0.6,0.625,0.1428571428571429,0.15811388300841897,0.575,RF,False,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.5,-0.09756097560975618,-0.1,0.45,NB,False,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.44999999999999996,-0.04651162790697683,-0.05976143046671968,0.475,LR,False,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.75,0.6,0.625,0.1428571428571429,0.15811388300841897,0.575,kNN,False,2,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7333333333333333,0.25,0.2581988897471611,0.6333333333333333,RF,False,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.375,1.0,0.5454545454545454,0.7333333333333333,0.0,0.0,0.5,NB,False,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.8,0.1428571428571429,0.14907119849998599,0.5666666666666667,LR,False,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.7333333333333334,kNN,False,3,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.8125,0.25,0.2581988897471611,0.625,RF,False,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.0,0.0,0.0,0.6875,-0.25,-0.3779644730092272,0.375,NB,False,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,0.25,0.3333333333333333,0.3125,0.0,0.0,0.5,LR,False,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,1.0,0.5,0.6666666666666666,0.8125,0.5,0.5773502691896258,0.75,kNN,False,4,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,0.8,1.0,0.888888888888889,0.9375,0.75,0.7745966692414834,0.875,RF,False,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,1.0,0.6666666666666666,0.9375,0.0,0.0,0.5,NB,False,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.6,0.75,0.6666666666666665,0.75,0.25,0.2581988897471611,0.625,LR,False,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5714285714285714,1.0,0.7272727272727273,0.8125,0.25,0.3779644730092272,0.625,kNN,False,5,lung,RES vs NONRES,RES,sv,inv,supervised
0.7777777777777778,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.6324555320336759,0.8,RF,False,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.4444444444444444,1.0,0.6153846153846153,0.625,0.0,0.0,0.5,NB,False,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273,0.5,0.37209302325581395,0.47809144373375745,0.7,LR,False,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.44999999999999996,-0.04651162790697683,-0.05976143046671968,0.475,kNN,False,6,lung,RES vs NONRES,RES,sv,inv,supervised
0.7777777777777778,0.75,0.75,0.75,0.75,0.55,0.55,0.775,RF,False,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.0,0.0,0.0,0.4,-0.42105263157894735,-0.47809144373375745,0.3,NB,False,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.3333333333333333,0.0,0.0,0.0,0.19999999999999998,-0.42105263157894735,-0.47809144373375745,0.3,LR,False,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.85,0.3076923076923076,0.31622776601683794,0.65,kNN,False,7,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.6,0.1428571428571429,0.14907119849998599,0.5666666666666667,RF,False,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.6666666666666666,0.1428571428571429,0.14907119849998599,0.5666666666666667,NB,False,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.5,0.3333333333333333,0.4,0.3333333333333333,0.1428571428571429,0.14907119849998599,0.5666666666666667,LR,False,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,0.75,1.0,0.8571428571428571,0.8,0.75,0.7745966692414834,0.9,kNN,False,8,lung,RES vs NONRES,RES,sv,inv,supervised
0.625,0.6,0.75,0.6666666666666665,0.75,0.25,0.2581988897471611,0.625,RF,False,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.875,1.0,0.75,0.8571428571428571,0.75,0.75,0.7745966692414834,0.875,NB,False,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.375,0.42857142857142855,0.75,0.5454545454545454,0.625,-0.25,-0.3779644730092272,0.375,LR,False,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,kNN,False,9,lung,RES vs NONRES,RES,sv,inv,supervised
0.75,1.0,0.5,0.6666666666666666,0.9375,0.5,0.5773502691896258,0.75,RF,False,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0.5,NB,False,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.5,LR,False,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,kNN,False,10,lung,RES vs NONRES,RES,sv,inv,supervised
0.5555555555555556,0.5,0.75,0.6,0.75,0.1428571428571429,0.15811388300841897,0.575,RF,True,1,lung,RES vs NONRES,RES,sv,del,supervised
0.5555555555555556,0.5,0.5,0.5,0.5499999999999999,0.10000000000000009,0.1,0.55,NB,True,1,lung,RES vs NONRES,RES,sv,del,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.75,0.3414634146341463,0.35,0.675,LR,True,1,lung,RES vs NONRES,RES,sv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.675,-0.09756097560975618,-0.1,0.45,kNN,True,1,lung,RES vs NONRES,RES,sv,del,supervised
0.5555555555555556,0.5,0.25,0.3333333333333333,0.5499999999999999,0.052631578947368474,0.05976143046671968,0.525,RF,True,2,lung,RES vs NONRES,RES,sv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.6,-0.09756097560975618,-0.1,0.45,NB,True,2,lung,RES vs NONRES,RES,sv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8,0.3076923076923076,0.31622776601683794,0.65,LR,True,2,lung,RES vs NONRES,RES,sv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6000000000000001,0.3076923076923076,0.31622776601683794,0.65,kNN,True,2,lung,RES vs NONRES,RES,sv,del,supervised
0.75,1.0,0.3333333333333333,0.5,0.8666666666666667,0.3846153846153846,0.4879500364742666,0.6666666666666666,RF,True,3,lung,RES vs NONRES,RES,sv,del,supervised
0.75,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3846153846153846,0.4879500364742666,0.6666666666666666,NB,True,3,lung,RES vs NONRES,RES,sv,del,supervised
0.75,1.0,0.3333333333333333,0.5,0.8,0.3846153846153846,0.4879500364742666,0.6666666666666666,LR,True,3,lung,RES vs NONRES,RES,sv,del,supervised
0.75,1.0,0.3333333333333333,0.5,0.7666666666666666,0.3846153846153846,0.4879500364742666,0.6666666666666666,kNN,True,3,lung,RES vs NONRES,RES,sv,del,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.6875,0.25,0.2581988897471611,0.625,RF,True,4,lung,RES vs NONRES,RES,sv,del,supervised
0.5,0.5,0.25,0.3333333333333333,0.6875,0.0,0.0,0.5,NB,True,4,lung,RES vs NONRES,RES,sv,del,supervised
0.5,0.5,0.25,0.3333333333333333,0.6875,0.0,0.0,0.5,LR,True,4,lung,RES vs NONRES,RES,sv,del,supervised
0.75,1.0,0.5,0.6666666666666666,0.6875,0.5,0.5773502691896258,0.75,kNN,True,4,lung,RES vs NONRES,RES,sv,del,supervised
