cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type,repetition,extraction_time
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,65,1.543745279
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,66,1.483396053
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,67,1.411494255
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,68,1.554880857
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,69,1.632254839
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,70,1.781027555
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,71,1.657392979
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,72,1.443449974
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,73,1.354854584
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,74,1.313546419
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,75,1.336112738
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,76,1.322629929
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,77,1.25310421
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,78,1.279988766
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,79,1.291117907
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,80,1.297511816
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,81,1.274421692
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,82,1.282035351
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,83,1.320313931
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,84,1.308774233
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,85,1.246835947
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,86,1.291984797
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,87,1.280938864
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,88,1.27437377
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,89,1.579758883
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,90,1.797397614
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,91,1.479480743
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,92,1.665020227
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,93,1.716145277
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,94,1.782998562
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,95,1.581925392
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,96,1.636578321
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,97,1.672856808
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,98,1.702361107
lung,"['RES', 'NONRES']",RES,sv,dup,quantile,99,1.500129223
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,0,2.605575323
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,1,2.546686172
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,2,2.497968197
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,3,2.674039364
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,4,2.804180622
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,5,2.670116186
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,6,2.864463806
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,7,2.505353212
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,8,2.564900637
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,9,2.626259804
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,10,2.574095011
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,11,3.123983145
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,12,2.807938814
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,13,2.696793795
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,14,2.547898293
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,15,2.853482246
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,16,3.107382298
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,17,3.172477722
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,18,2.682761908
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,19,2.626229763
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,20,3.031677246
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,21,2.847079277
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,22,3.164077997
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,23,3.293991327
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,24,2.646714211
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,25,2.632103682
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,26,2.918594122
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,27,2.694476366
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,28,2.765295029
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,29,3.267112017
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,30,2.9848423
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,31,2.952788591
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,32,2.480036736
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,33,2.620317221
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,34,2.650009155
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,35,2.539914608
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,36,2.548708439
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,37,2.465781689
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,38,2.457189322
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,39,2.528018713
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,40,2.526529312
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,41,2.49809289
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,42,2.476450443
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,43,2.531306744
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,44,2.464981318
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,45,2.42288208
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,46,2.509835243
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,47,2.507020473
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,48,2.443156481
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,49,2.484720707
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,50,2.488402128
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,51,2.501203299
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,52,2.728403568
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,53,3.461426973
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,54,3.040657282
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,55,2.65879941
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,56,2.594358683
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,57,2.872919559
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,58,2.753838539
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,59,2.658185244
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,60,2.72989893
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,61,2.722996235
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,62,2.63630724
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,63,2.660992146
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,64,2.787881374
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,65,2.622149944
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,66,2.690582752
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,67,2.736136913
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,68,2.653654099
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,69,2.738387108
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,70,2.64311552
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,71,2.742078781
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,72,2.632912159
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,73,2.942836761
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,74,2.863167286
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,75,2.821044683
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,76,2.725780487
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,77,2.840125799
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,78,2.857847691
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,79,2.955177784
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,80,3.035961628
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,81,3.338120937
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,82,3.547723293
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,83,3.477613688
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,84,3.191476345
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,85,3.639097452
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,86,3.394192457
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,87,3.002642632
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,88,2.528321505
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,89,2.532596827
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,90,2.519124746
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,91,2.895223141
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,92,3.189176321
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,93,2.926687956
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,94,3.331880808
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,95,3.704036713
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,96,3.355041265
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,97,2.609306574
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,98,2.616034031
ovarian,"['RES', 'NONRES']",RES,cnv,del,supervised,99,2.793662548
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,0,6.086797953
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,1,6.115508318
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,2,5.742118835
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,3,4.98181653
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,4,5.081874132
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,5,5.318939686
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,6,6.226954937
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,7,6.208938122
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,8,5.995409489
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,9,5.141845703
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,10,7.13606143
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,11,6.999700785
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,12,6.232922077
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,13,6.685116529
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,14,6.789587975
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,15,7.334709644
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,16,7.048752546
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,17,5.752999067
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,18,6.962673664
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,19,6.805030346
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,20,6.242455482
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,21,5.552113295
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,22,6.110768795
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,23,5.943200111
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,24,5.826847792
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,25,6.349224091
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,26,6.378097057
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,27,6.805142879
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,28,6.603590965
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,29,6.84287715
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,30,6.422355652
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,31,6.208974123
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,32,6.134808302
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,33,6.241981745
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,34,5.878906012
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,35,6.370111704
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,36,5.90514493
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,37,5.933007002
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,38,6.246025562
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,39,5.945003271
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,40,5.795870066
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,41,5.906924963
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,42,6.671555042
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,43,6.182768822
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,44,5.585023642
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,45,6.17099309
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,46,6.67005229
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,47,5.761363268
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,48,6.099401951
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,49,6.547289848
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,50,6.268603086
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,51,5.839143038
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,52,5.950688839
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,53,7.079199791
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,54,6.178229332
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,55,6.243830919
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,56,6.55667305
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,57,6.253484249
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,58,5.247925758
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,59,5.349041462
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,60,6.503087521
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,61,7.048257828
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,62,6.255285501
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,63,5.780444622
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,64,6.892174244
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,65,7.449115276
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,66,7.116747141
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,67,7.039690971
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,68,7.565279007
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,69,6.300944805
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,70,6.841335535
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,71,6.319541454
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,72,6.527751684
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,73,6.713437796
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,74,6.288131237
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,75,6.667513847
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,76,6.470513821
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,77,6.141812325
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,78,6.512794733
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,79,6.390437603
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,80,5.393514872
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,81,6.375453234
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,82,6.301640749
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,83,6.295443058
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,84,5.555716753
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,85,6.275102615
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,86,5.273337841
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,87,6.271995306
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,88,6.478681326
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,89,5.492871046
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,90,5.572967768
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,91,5.184519053
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,92,5.154710054
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,93,6.24613595
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,94,6.177550554
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,95,5.092587709
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,96,5.002552032
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,97,4.987993717
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,98,5.933514595
ovarian,"['RES', 'NONRES']",RES,cnv,del,clustering,99,6.122547865
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,0,4.71809721
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,1,4.623070955
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,2,5.239476204
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,3,6.081959724
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,4,6.038823605
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,5,6.465550184
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,6,6.062317848
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,7,5.930938482
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,8,6.426694393
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,9,5.988846064
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,10,5.902984858
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,11,5.911968708
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,12,5.02423954
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,13,5.68772912
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,14,5.878606558
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,15,5.205649614
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,16,6.797179699
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,17,6.142941713
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,18,6.136716366
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,19,4.924691677
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,20,5.379215002
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,21,4.870411158
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,22,4.831601143
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,23,4.89798665
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,24,4.652991056
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,25,4.49656868
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,26,4.516847849
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,27,4.588651896
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,28,5.230911255
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,29,4.619740248
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,30,4.668919563
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,31,5.344689608
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,32,5.004948854
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,33,5.602190971
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,34,5.154026031
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,35,5.089088917
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,36,5.949980974
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,37,5.528161287
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,38,6.057514906
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,39,6.409241676
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,40,6.238755465
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,41,6.144114256
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,42,6.026411057
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,43,6.220607042
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,44,6.74681592
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,45,6.295924902
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,46,5.764420033
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,47,5.39067626
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,48,6.012238503
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,49,6.318908691
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,50,5.588378191
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,51,5.173608303
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,52,6.011131048
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,53,6.831633568
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,54,6.843093872
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,55,5.570014954
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,56,6.615154505
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,57,5.155896664
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,58,4.911010742
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,59,5.42428422
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,60,5.77486968
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,61,4.865000963
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,62,5.331103563
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,63,5.466901541
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,64,4.938993454
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,65,4.842043877
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,66,4.996829748
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,67,5.148134947
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,68,4.769075632
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,69,4.781224966
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,70,5.369398594
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,71,5.28111887
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,72,4.806086063
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,73,5.021891117
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,74,5.253502846
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,75,5.052788496
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,76,4.86132884
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,77,4.740443945
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,78,5.146134138
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,79,4.668531418
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,80,4.672506809
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,81,5.4036901
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,82,5.471137524
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,83,5.115724087
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,84,4.794329405
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,85,5.039023876
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,86,4.883927584
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,87,6.291024685
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,88,7.216967821
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,89,5.31551528
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,90,5.596122742
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,91,5.300861359
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,92,5.500103474
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,93,4.976886272
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,94,8.339937925
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,95,10.4565506
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,96,5.097358942
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,97,5.823688507
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,98,5.147620916
ovarian,"['RES', 'NONRES']",RES,cnv,del,quantile,99,4.657826424
ovarian,"['RES', 'NONRES']",RES,cnv,dip,supervised,0,2.683472872
ovarian,"['RES', 'NONRES']",RES,cnv,dip,supervised,1,2.663224697
ovarian,"['RES', 'NONRES']",RES,cnv,dip,supervised,2,2.691356421
ovarian,"['RES', 'NONRES']",RES,cnv,dip,supervised,3,2.697211981
