Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,fracs_counts,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.8541666666666666,0.8539325842696629,0.987012987012987,0.9156626506024096,0.778879015721121,0.3973094170403587,0.46402089759089193,0.6514012303485988,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8125,0.8554216867469879,0.922077922077922,0.8875,0.7976760082023239,0.3297129557796741,0.3382642060259235,0.6452494873547505,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8020833333333334,0.8152173913043478,0.974025974025974,0.8875739644970413,0.8010936431989064,0.11284046692606997,0.1580927364644966,0.5396445659603555,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8333333333333334,0.8426966292134831,0.974025974025974,0.9036144578313253,0.7012987012987013,0.31121076233183853,0.36346557892559705,0.618591934381408,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8275862068965517,0.935064935064935,0.8780487804878049,0.759090909090909,0.22709163346613548,0.24622087666865033,0.5925324675324675,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7319587628865979,0.8072289156626506,0.8701298701298701,0.8375,0.7623376623376623,0.07888970051132216,0.0807347176995059,0.535064935064935,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7835051546391752,0.7978723404255319,0.974025974025974,0.8771929824561404,0.8012987012987013,0.03505447655139737,0.05614573990776965,0.512012987012987,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8275862068965517,0.935064935064935,0.8780487804878049,0.755844155844156,0.22709163346613548,0.24622087666865033,0.5925324675324675,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8041237113402062,0.8470588235294118,0.9230769230769231,0.8834355828220859,0.7152496626180836,0.2775382203057625,0.2879248003222868,0.6194331983805668,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.865979381443299,0.9113924050632911,0.9230769230769231,0.9171974522292994,0.8252361673414305,0.5659208261617901,0.5662365738798646,0.7773279352226721,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8247422680412371,0.8279569892473119,0.9871794871794872,0.9005847953216375,0.7928475033738192,0.2068302068302068,0.2895628804472521,0.5725371120107963,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8041237113402062,0.8470588235294118,0.9230769230769231,0.8834355828220859,0.6538461538461539,0.2775382203057625,0.2879248003222868,0.6194331983805668,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8041237113402062,0.8734177215189873,0.8846153846153846,0.8789808917197452,0.7510121457489879,0.36557659208261617,0.3657805604990366,0.6791497975708501,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7525773195876289,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.7476383265856951,0.36601307189542487,0.3859156195328925,0.7267206477732794,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8372093023255814,0.9230769230769231,0.878048780487805,0.7530364372469636,0.2215088282504013,0.23309846415662358,0.5931174089068826,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7628865979381443,0.8571428571428571,0.8461538461538461,0.8516129032258064,0.6713900134952767,0.26199139927224613,0.26212637626017293,0.6336032388663968,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8125,0.8470588235294118,0.935064935064935,0.888888888888889,0.8257006151742994,0.29813160032493913,0.3137892749961442,0.6254272043745728,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8020833333333334,0.8536585365853658,0.9090909090909091,0.880503144654088,0.82365003417635,0.30804248861912,0.3132801849267029,0.638755980861244,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8020833333333334,0.8222222222222222,0.961038961038961,0.8862275449101796,0.7983595352016404,0.16022099447513816,0.19576281676647275,0.5594668489405331,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8488372093023255,0.948051948051948,0.8957055214723927,0.7744360902255638,0.32113144758735435,0.34412475561984107,0.6319207108680793,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7708333333333334,0.8395061728395061,0.8831168831168831,0.860759493670886,0.7597402597402597,0.21603563474387533,0.21826428995802133,0.5994531784005468,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.78125,0.85,0.8831168831168831,0.8662420382165604,0.7669172932330828,0.2674418604651163,0.26891849420908714,0.625768967874231,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.78125,0.8043478260869565,0.961038961038961,0.8757396449704141,0.7470950102529049,0.01945525291828787,0.02725736835594769,0.5068352699931647,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7708333333333334,0.8313253012048193,0.8961038961038961,0.8624999999999999,0.7040328092959671,0.18076027928626837,0.18544837648009452,0.579630895420369,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8144329896907216,0.8734177215189873,0.8961038961038961,0.8846153846153846,0.8324675324675326,0.411328388401888,0.41221109443303755,0.698051948051948,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7835051546391752,0.868421052631579,0.8571428571428571,0.8627450980392157,0.8448051948051948,0.35065349059611095,0.3508212450919654,0.6785714285714286,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8144329896907216,0.8241758241758241,0.974025974025974,0.8928571428571428,0.8577922077922078,0.23488168273444354,0.29226587649296265,0.587012987012987,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7731958762886598,0.8313253012048193,0.8961038961038961,0.8624999999999999,0.8077922077922077,0.22059897735573408,0.22575819208565537,0.5980519480519481,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.881578947368421,0.8589743589743589,0.8701298701298701,0.7631578947368421,0.3705386112913692,0.3712748770293761,0.6926450742240216,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8041237113402062,0.8734177215189873,0.8846153846153846,0.8789808917197452,0.7408906882591093,0.36557659208261617,0.3657805604990366,0.6791497975708501,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8350515463917526,0.8604651162790697,0.9487179487179487,0.9024390243902439,0.7516869095816464,0.3772070626003211,0.3969430367884532,0.6585695006747638,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8536585365853658,0.8974358974358975,0.875,0.689608636977058,0.2888563049853372,0.29182303124724385,0.6329284750337382,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.845360824742268,0.8620689655172413,0.9615384615384616,0.9090909090909091,0.8029689608636976,0.4019728729963008,0.4306506737393153,0.6649797570850202,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8350515463917526,0.8780487804878049,0.9230769230769231,0.9,0.810391363022942,0.43108504398826974,0.4355125440948715,0.6983805668016194,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.845360824742268,0.8387096774193549,1.0,0.9122807017543859,0.8063427800269906,0.30014430014430005,0.4202028776722914,0.6052631578947368,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8144329896907216,0.8409090909090909,0.9487179487179487,0.891566265060241,0.7790148448043185,0.2645324347093513,0.28982974548810964,0.6059379217273954,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.78125,0.8414634146341463,0.8961038961038961,0.8679245283018868,0.7556390977443608,0.2352048558421852,0.2392040820868914,0.6059466848940533,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8020833333333334,0.8918918918918919,0.8571428571428571,0.8741721854304636,0.7464114832535885,0.41161290322580646,0.41340080252921924,0.7180451127819549,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.84375,0.8522727272727273,0.974025974025974,0.9090909090909091,0.7525632262474368,0.37062937062937074,0.41778934895253056,0.6449077238550922,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7916666666666666,0.88,0.8571428571428571,0.8684210526315789,0.7269309637730691,0.368836291913215,0.36957315640844557,0.6917293233082706,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8409090909090909,0.961038961038961,0.896969696969697,0.7580314422419685,0.2867132867132868,0.32319553409535384,0.6120984278879016,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8571428571428571,0.935064935064935,0.8944099378881988,0.8127136021872864,0.35238095238095235,0.3656205023292109,0.651742993848257,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8125,0.8172043010752689,0.987012987012987,0.8941176470588236,0.807928913192071,0.1351351351351351,0.2113048686992219,0.5461380724538619,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8409090909090909,0.961038961038961,0.896969696969697,0.7255639097744361,0.2867132867132868,0.32319553409535384,0.6120984278879016,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7628865979381443,0.813953488372093,0.9090909090909091,0.8588957055214723,0.7558441558441558,0.1308920919361123,0.13918849952823886,0.5545454545454546,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7525773195876289,0.8117647058823529,0.8961038961038961,0.8518518518518517,0.7870129870129869,0.11280487804878059,0.11808677692977887,0.548051948051948,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8144329896907216,0.8172043010752689,0.987012987012987,0.8941176470588236,0.7974025974025973,0.19464944649446492,0.2787729462070095,0.5685064935064935,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7628865979381443,0.8214285714285714,0.8961038961038961,0.8571428571428571,0.7113636363636363,0.16784781797836623,0.17350453811552563,0.573051948051948,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7835051546391752,0.8352941176470589,0.9102564102564102,0.8711656441717791,0.6467611336032388,0.2014896119168954,0.20903015164640595,0.5867071524966262,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.865979381443299,0.9113924050632911,0.9230769230769231,0.9171974522292994,0.8124156545209177,0.5659208261617901,0.5662365738798646,0.7773279352226721,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.845360824742268,0.8539325842696629,0.9743589743589743,0.9101796407185628,0.7894736842105263,0.37149028077753776,0.4186049474726173,0.6450742240215924,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8041237113402062,0.8390804597701149,0.9358974358974359,0.8848484848484849,0.6295546558704453,0.24249897246198104,0.2597994862026544,0.599527665317139,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7731958762886598,0.868421052631579,0.8461538461538461,0.8571428571428572,0.74527665317139,0.30759247242050614,0.30820366324329995,0.659919028340081,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7835051546391752,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.7516869095816464,0.41716738197424896,0.43082397701108927,0.7459514170040487,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.845360824742268,0.8620689655172413,0.9615384615384616,0.9090909090909091,0.8124156545209177,0.4019728729963008,0.4306506737393153,0.6649797570850202,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.7385290148448044,0.3454790823211876,0.34547908232118757,0.6727395411605938,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8658536585365854,0.922077922077922,0.8930817610062892,0.8318523581681476,0.38088012139605465,0.38735628776651443,0.6715652768284347,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8020833333333334,0.8536585365853658,0.9090909090909091,0.880503144654088,0.8455228981544772,0.30804248861912,0.3132801849267029,0.638755980861244,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8333333333333334,0.974025974025974,0.8982035928143713,0.8263841421736159,0.24861878453038677,0.303769888085906,0.5922761449077238,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8229166666666666,0.8488372093023255,0.948051948051948,0.8957055214723927,0.8069036226930963,0.32113144758735435,0.34412475561984107,0.6319207108680793,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8333333333333334,0.8674698795180723,0.935064935064935,0.9,0.7713602187286398,0.40418929402637693,0.414672120798838,0.6780587833219411,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7604166666666666,0.8375,0.8701298701298701,0.8535031847133757,0.7799043062200958,0.19767441860465118,0.19876584354584703,0.5929596719070402,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8125,0.8241758241758241,0.974025974025974,0.8928571428571428,0.7881066302118933,0.18259224219489134,0.23655353782670033,0.5659603554340397,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.8125,0.8390804597701149,0.948051948051948,0.8902439024390243,0.7064251537935748,0.26342710997442453,0.28870575116496977,0.605604921394395,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,clustering
0.7938144329896907,0.8607594936708861,0.8831168831168831,0.8717948717948718,0.815909090909091,0.3459204315576534,0.34666277285925945,0.6665584415584416,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7628865979381443,0.8375,0.8701298701298701,0.8535031847133757,0.8077922077922078,0.23306978343073215,0.2342447594586539,0.610064935064935,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8255813953488372,0.922077922077922,0.8711656441717791,0.7441558441558441,0.20646669263731987,0.21955328794632914,0.586038961038961,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8144329896907216,0.8641975308641975,0.9090909090909091,0.8860759493670887,0.7889610389610391,0.38779803646563815,0.39143735675695407,0.6795454545454546,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7319587628865979,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6808367071524967,0.14912280701754388,0.14912280701754385,0.5745614035087719,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8202247191011236,0.9358974358974359,0.874251497005988,0.7213225371120109,0.12008639308855285,0.13531648302021815,0.5468960863697706,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.7226720647773279,0.02020202020202011,0.02828288599717346,0.507085020242915,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7319587628865979,0.8170731707317073,0.8589743589743589,0.8374999999999999,0.690620782726046,0.07551319648093835,0.07628876197580232,0.5347503373819162,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8144329896907216,0.8488372093023255,0.9358974358974359,0.8902439024390244,0.796221322537112,0.2993579454253612,0.3150207504725384,0.6258434547908232,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8131868131868132,0.9487179487179487,0.8757396449704142,0.7941970310391363,0.07282658170232137,0.0889343558486277,0.5269905533063428,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8041237113402062,0.8105263157894737,0.9871794871794872,0.8901734104046243,0.8110661268556005,0.060173380928097986,0.11118625675875404,0.5199055330634278,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8144329896907216,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.7041160593792172,0.22606382978723416,0.2639038973067432,0.5860323886639676,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.71875,0.8125,0.8441558441558441,0.8280254777070064,0.6852358168147642,0.05813953488372092,0.05846054221936677,0.5273410799726589,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7395833333333334,0.8170731707317073,0.8701298701298701,0.8427672955974842,0.6814764183185237,0.08952959028831575,0.09105187640726833,0.5403280929596719,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7708333333333334,0.7956989247311828,0.961038961038961,0.8705882352941178,0.6971975393028025,-0.05705705705705699,-0.08921761122856037,0.4805194805194805,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8020833333333334,0.8536585365853658,0.9090909090909091,0.880503144654088,0.7293233082706766,0.30804248861912,0.3132801849267029,0.638755980861244,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7604166666666666,0.8214285714285714,0.8961038961038961,0.8571428571428571,0.6609706083390294,0.12380952380952381,0.12846125757512813,0.5533151059466849,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.78125,0.8181818181818182,0.935064935064935,0.8727272727272728,0.7833219412166782,0.11888111888111896,0.13400790438100035,0.5464798359535201,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8020833333333334,0.8085106382978723,0.987012987012987,0.8888888888888888,0.7177033492822966,0.05979381443298981,0.1105928132812949,0.5198222829801777,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7708333333333334,0.8160919540229885,0.922077922077922,0.8658536585365854,0.6086807928913193,0.09974424552429673,0.10931576985858078,0.5399863294600137,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8414634146341463,0.8961038961038961,0.8679245283018868,0.7665584415584416,0.27119856887298754,0.2753761309825896,0.6230519480519481,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7525773195876289,0.797752808988764,0.922077922077922,0.8554216867469879,0.7581168831168832,0.02838063439065097,0.03246972121617045,0.5110389610389611,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.7978723404255319,0.974025974025974,0.8771929824561404,0.7743506493506493,0.03505447655139737,0.05614573990776965,0.512012987012987,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7628865979381443,0.8214285714285714,0.8961038961038961,0.8571428571428571,0.6837662337662338,0.16784781797836623,0.17350453811552563,0.573051948051948,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8041237113402062,0.8554216867469879,0.9102564102564102,0.8819875776397516,0.7756410256410257,0.30947920569501686,0.31471894432655345,0.6393387314439946,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8350515463917526,0.8690476190476191,0.9358974358974359,0.9012345679012346,0.7246963562753037,0.40536398467432944,0.41583424434300886,0.6784750337381916,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.8041237113402062,0.8105263157894737,0.9871794871794872,0.8901734104046243,0.757085020242915,0.060173380928097986,0.11118625675875404,0.5199055330634278,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8275862068965517,0.9230769230769231,0.8727272727272727,0.7780026990553306,0.16276202219482117,0.174373892434324,0.5668016194331984,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7628865979381443,0.8395061728395061,0.8717948717948718,0.8553459119496856,0.656545209176788,0.19949766774309297,0.2005941176438673,0.5937921727395412,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7835051546391752,0.8433734939759037,0.8974358974358975,0.8695652173913043,0.6767881241565452,0.2367928062944923,0.24080190413363411,0.606612685560054,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7938144329896907,0.8152173913043478,0.9615384615384616,0.8823529411764706,0.650472334682861,0.09260991580916744,0.11990358739136532,0.5334008097165992,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
0.7319587628865979,0.8170731707317073,0.8589743589743589,0.8374999999999999,0.6578947368421053,0.07551319648093835,0.07628876197580232,0.5347503373819162,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True, 'n_bins': 'auto'}",8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,supervised
